rs value	gene name
rs75801999	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Non Coding Transcript Variant</span>
</dd>"
rs146310944	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Intron Variant</span>
</dd>"
rs184518211	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Intron Variant</span>
</dd>"
rs62241236	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Intron Variant</span>
</dd>"
rs139238263	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Intron Variant</span>
</dd>"
rs62241237	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Intron Variant</span>
</dd>"
rs114288684	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Non Coding Transcript Variant</span>
</dd>"
rs188332418	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Non Coding Transcript Variant</span>
</dd>"
rs73439323	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Non Coding Transcript Variant</span>
</dd>"
rs150013503	"<dd>
<div>DENND6B : Intron Variant</div><span>LOC105373096 : Non Coding Transcript Variant</span>
</dd>"
